Summer,Category,Constructs,Subconstructs,Instrument,Subjects,Q#,N,Variable Name,Trigger,Order,Question,Question (Chinese),Reverse,Response rule,Response rule（Chinese）,Ans_Value,Ans1,Ans2,Ans3,Ans4,Ans5,Ans6,Ans7,Ans 1 (Chinese),Ans 2 (Chinese),Ans 3 (Chinese),Ans 4 (Chinese),Ans 5 (Chinese),Ans 6 (Chinese),Ans 7 (Chinese),,Scenario,Difficulty,notes,,,,,,,,,,
1,Personality Traits,Big5,#prompts,BIG5-20,S,S-Pers-Big5-#prom,1,S-Pers-Big5-#prom1,,S02,"We are very interested in knowing more about who you are! Here are a number of adjectives that may or may not describe you. Remember that the most important thing is to be the real you, so please be as honest as possible. When answering the questions, go with your gut feeling or the first thought that comes to mind. Indicate the extent to which you agree or disagree with that statement.
I am __________.","我们想对你有更多的了解！以下是一些形容词，它们可能适用于你也可能不适用于你。我们想了解最真实的你，所以请尽可能诚实作答。试着不假思索地回答这些问题，并表明你对该陈述的同意程度。
我是 __________。",,,,,,,,,,,,,,,,,,,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Agreeableness,BIG5-20,S,S-Pers-Big5-Agree,1,S-Pers-Big5-Agree1,,S02,Friendly,友好的,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Agreeableness,BIG5-20,S,S-Pers-Big5-Agree,2,S-Pers-Big5-Agree2,,S02,Compassionate,有同情心,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Agreeableness,BIG5-20,S,S-Pers-Big5-Agree,3,S-Pers-Big5-Agree3,,S02,Challenging,爱挑战的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Agreeableness,BIG5-20,S,S-Pers-Big5-Agree,4,S-Pers-Big5-Agree4,,S02,Detached,理性的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Conscientiousness,BIG5-20,S,S-Pers-Big5-Consc,1,S-Pers-Big5-Consc1,,S02,Efficient,有效率的,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Conscientiousness,BIG5-20,S,S-Pers-Big5-Consc,2,S-Pers-Big5-Consc2,,S02,Organized,做事有条理的,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Conscientiousness,BIG5-20,S,S-Pers-Big5-Consc,3,S-Pers-Big5-Consc3,,S02,Easy-going,随意的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Conscientiousness,BIG5-20,S,S-Pers-Big5-Consc,4,S-Pers-Big5-Consc4,,S02,Careless,粗心的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Emotional Stability ,BIG5-20,S,S-Pers-Big5-Emoti,1,S-Pers-Big5-Emoti1,,S02,Sensitive,敏感的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Emotional Stability ,BIG5-20,S,S-Pers-Big5-Emoti,2,S-Pers-Big5-Emoti2,,S02,Nervous,紧张的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Emotional Stability ,BIG5-20,S,S-Pers-Big5-Emoti,3,S-Pers-Big5-Emoti3,,S02,Stable,情绪稳定的,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Emotional Stability ,BIG5-20,S,S-Pers-Big5-Emoti,4,S-Pers-Big5-Emoti4,,S02,Confident,自信的,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Extraversion,BIG5-20,S,S-Pers-Big5-Extra,1,S-Pers-Big5-Extra1,,S02,Outgoing,开朗的,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Extraversion,BIG5-20,S,S-Pers-Big5-Extra,2,S-Pers-Big5-Extra2,,S02,Energetic,精力充沛的,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Extraversion,BIG5-20,S,S-Pers-Big5-Extra,3,S-Pers-Big5-Extra3,,S02,Solitary,喜欢独处的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Extraversion,BIG5-20,S,S-Pers-Big5-Extra,4,S-Pers-Big5-Extra4,,S02,Reserved,含蓄的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Openness,BIG5-20,S,S-Pers-Big5-Openn,1,S-Pers-Big5-Openn1,,S02,Inventive,有创造力的,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Openness,BIG5-20,S,S-Pers-Big5-Openn,2,S-Pers-Big5-Openn2,,S02,Curious,有好奇心的,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Openness,BIG5-20,S,S-Pers-Big5-Openn,3,S-Pers-Big5-Openn3,,S02,Consistent,不喜欢变化的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Openness,BIG5-20,S,S-Pers-Big5-Openn,4,S-Pers-Big5-Openn4,,S02,Cautious,谨慎的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Personality Traits,GRIT,#prompts,Short Grit Scale,S,S-Pers-GRIT-#prom,1,S-Pers-GRIT-#prom1,,S06,"Different people have different ways of dealing with issues. Imagine you are working on a project or goal, how well would the following statements describe you? Try to be as honest as possible. ",不同的人有不同的方法来处理事情。想象一下，如果你面对这些情况或在追求某些目标的过程中，以下的陈述是否符合你？请尽量将自己代入情景，并准确做答。,,,,,,,,,,,,,,,,,,,,,,grit 相加,,,,,,,,,,
1,Personality Traits,GRIT,GRIT,Short Grit Scale,S,S-Pers-GRIT-GRIT,1,S-Pers-GRIT-GRIT1,,S06,New ideas and projects sometimes distract me from previous ones.,有时新的想法或事情会使我分心。,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,GRIT,GRIT,Short Grit Scale,S,S-Pers-GRIT-GRIT,10,S-Pers-GRIT-GRIT10,,S06,My interests change from year to year.,我的兴趣会经常变化。,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,GRIT,GRIT,Short Grit Scale,S,S-Pers-GRIT-GRIT,11,S-Pers-GRIT-GRIT11,,S06,I have overcome setbacks to conquer an important challenge.,我克服过挫折，战胜过挑战。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,GRIT,GRIT,Short Grit Scale,S,S-Pers-GRIT-GRIT,2,S-Pers-GRIT-GRIT2,,S06,Setbacks don’t discourage me.,挫折不会使我气馁。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,GRIT,GRIT,Short Grit Scale,S,S-Pers-GRIT-GRIT,3,S-Pers-GRIT-GRIT3,,S06,I have been obsessed with a certain idea or project for a short time but later lost interest.,我对事情经常三分钟热度。,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,GRIT,GRIT,Short Grit Scale,S,S-Pers-GRIT-GRIT,4,S-Pers-GRIT-GRIT4,,S06,I am a hard worker.,我工作很努力。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,GRIT,GRIT,Short Grit Scale,S,S-Pers-GRIT-GRIT,5,S-Pers-GRIT-GRIT5,,S06,I often set a goal but later choose to pursue a different one.,我会经常改变我追求的目标。,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,GRIT,GRIT,Short Grit Scale,S,S-Pers-GRIT-GRIT,6,S-Pers-GRIT-GRIT6,,S06,I have difficulty maintaining my focus on projects that take more than a few months to complete.,如果一个项目需要几个月以上的时间完成，我会很难专注。,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,GRIT,GRIT,Short Grit Scale,S,S-Pers-GRIT-GRIT,7,S-Pers-GRIT-GRIT7,,S06,I finish whatever I begin.,只要我开始了，无论如何我也要完成它。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,GRIT,GRIT,Short Grit Scale,S,S-Pers-GRIT-GRIT,8,S-Pers-GRIT-GRIT8,,S06,I am diligent.,我很勤奋。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,GRIT,GRIT,Short Grit Scale,S,S-Pers-GRIT-GRIT,9,S-Pers-GRIT-GRIT9,,S06,I have achieved a goal that took years of work.,我曾经努力并实现了长期（长于一年）的目标。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Resilience,Resilience,Connor-Davidson Resilience Scale,S,S-Pers-Resi-Resil,1,S-Pers-Resi-Resil1,,S06,Adapt to change,我能适应变化,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Resilience,Resilience,Connor-Davidson Resilience Scale,S,S-Pers-Resi-Resil,10,S-Pers-Resi-Resil10,,S06,Handle unpleasant feelings,我可以处理不愉快的情绪。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Resilience,Resilience,Connor-Davidson Resilience Scale,S,S-Pers-Resi-Resil,2,S-Pers-Resi-Resil2,,S06,Deal with whatever comes,我能克服一切困难,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Resilience,Resilience,Connor-Davidson Resilience Scale,S,S-Pers-Resi-Resil,3,S-Pers-Resi-Resil3,,S06,Try to see humorous side of problems,我能尝试看到问题积极的一面,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Resilience,Resilience,Connor-Davidson Resilience Scale,S,S-Pers-Resi-Resil,4,S-Pers-Resi-Resil4,,S06,Cope with stress because I believe it can strengthen me,我相信承受压力之后我会变强。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Resilience,Resilience,Connor-Davidson Resilience Scale,S,S-Pers-Resi-Resil,5,S-Pers-Resi-Resil5,,S06,Bounce back after illness or hardship,我能在受到重大打击之后重整旗鼓。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Resilience,Resilience,Connor-Davidson Resilience Scale,S,S-Pers-Resi-Resil,6,S-Pers-Resi-Resil6,,S06,Achieve goals despite obstacles,尽管遇到障碍，我仍可实现目标。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Resilience,Resilience,Connor-Davidson Resilience Scale,S,S-Pers-Resi-Resil,7,S-Pers-Resi-Resil7,,S06,Stay focused under pressure,我能在压力下保持专注。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Resilience,Resilience,Connor-Davidson Resilience Scale,S,S-Pers-Resi-Resil,8,S-Pers-Resi-Resil8,,S06,Not be easily discouraged by failure,我不容易因失败而气馁。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Resilience,Resilience,Connor-Davidson Resilience Scale,S,S-Pers-Resi-Resil,9,S-Pers-Resi-Resil9,,S06,Think of self as strong person,我认为自己是个坚强的人。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Preference,#prompts,#prompts,college size-big5,S,S-Pref-#pro-#prom,1,S-Pref-#pro-#prom1,,S20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Preference,College,Agreeableness,college size-big5,S,S-Pref-Coll-Agree,1,S-Pref-Coll-Agree1,,S20,I don't think students and teachers need much communication under the class,我觉得学生和老师课下不需要有太多交流。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,,,,,,,,,,,,
1,Preference,College,Conscientiousness,college size-big5,S,S-Pref-Coll-Consc,1,S-Pref-Coll-Consc1,,S20,I am a very independent learner.,我是一个很自觉的学生。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,,,,,,,,,,,,
1,Preference,College,Conscientiousness,college size-big5,S,S-Pref-Coll-Consc,2,S-Pref-Coll-Consc2,,S20,Class size is not important to me.,班级规模的大小对我来说不重要。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,,,,,,,,,,,,
1,Preference,College,Conscientiousness,college size-big5,S,S-Pref-Coll-Consc,3,S-Pref-Coll-Consc3,,S20,I'm looking for a school with extensive research facilities.,我希望在一所有完善的研究设施的学校读书。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,,,,,,,,,,,,
1,Preference,College,Conscientiousness,college size-big5,S,S-Pref-Coll-Consc,4,S-Pref-Coll-Consc4,,S20,I have a major in mind already.,我有想读的专业。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,,,,,,,,,,,,
1,Preference,College,Extraversion,college size-big5,S,S-Pref-Coll-Extra,1,S-Pref-Coll-Extra1,,S20,I like attending big sporting events.,我喜欢参加大型体育赛事。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,,,,,,,,,,,,
1,Preference,College,Openness,college size-big5,S,S-Pref-Coll-Openn,1,S-Pref-Coll-Openn1,,S20,I love meeting new people.,我喜欢结识新朋友。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,,,,,,,,,,,,
1,Preference,College,Openness,college size-big5,S,S-Pref-Coll-Openn,1,S-Pref-Coll-Openn1,,S20,I enjoy being exposed to unfamiliar situations and perspectives and having a wide variety of social experiences in general.,我喜欢接触不同的人群和观点，从而积累广泛的社会经验。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,,,,,,,,,,,,
1,Preference,work,field,UES,S,S-Pref-work-field,1,S-Pref-work-field1,,S20,Please choose the area that you are interested in.,请选择您特别感兴趣的领域（可多选）,,choose all that apply,多选,(1-17),Add areas of interests list,,,,,,,Add areas of interests list,,,,,,,,,,,,,,,,,,,,
1,Preference,work,field,UES,S,S-Pref-work-field,2,S-Pref-work-field2,if S-Pref-work-field1=17,S20,Other areas_______,其他领域________,,fill in the blank,填空,STRING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Background,Middle School,school,UES,P,P-Back-Midd-schoo,4,P-Back-Midd-schoo4,if P-Back-Midd-schoo2=1,,Please choose the district that your child's school is in.,请在下拉菜单选择学校所在的区县,,choose one,,(1-12),Add district list of Beijing,,,,,,,Add district list of Beijing,,,,,,,,,Information,,,,,,,,,,,
1,Background,Middle School,school,UES,P,P-Back-Midd-schoo,5,P-Back-Midd-schoo5,if P-Back-Midd-schoo2=4,,Please choose the district that your child's school is in.,请在下拉菜单选择学校所在的区县,,choose one,,(1-10),Add district list of Shenyang,,,,,,,Add district list of Shenyang,,,,,,,,,Information,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
